cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "0.644298+-0.974307*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.955994+-0.0307757*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.11524+0.974265*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.1434+-1.11906*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.00292+-0.361164*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "0.90858+-0.0970873*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.467911+0.796402*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "0.883175+0.0963608*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.0658+-0.167094*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.500354+0.545775*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "3.6958+-3.03176*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-1.70667+2.65626*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "-4.95521+6.02926*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "2.59791+-1.70563*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "5.42384+-4.56039*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.79908"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.39921"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "-0.465971+-2.06257*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.8064+1.21292*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "0.677433+-1.03445*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.999137+-0.0606219*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.16953+1.01475*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.1999+-1.24323*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.0473+-0.41995*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "0.985052+-0.245696*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.427129+0.885535*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "0.895345+0.0962287*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.11057+-0.214256*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.382201+0.704015*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "4.37085+-3.76155*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-2.34192+3.30601*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "-5.85222+6.9508*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "1.25758+-0.330103*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "4.79721+-3.90585*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.878147"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.20458"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "-0.334886+-1.70222*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.74751+1.29943*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "0.683887+-0.817863*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.984943+0.0934595*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.15062+1.13906*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.18067+-1.09531*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.03146+-0.290302*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "0.935262+-0.0210209*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.474744+0.912714*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "0.950757+0.110264*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.14458+-0.169336*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.543738+0.58815*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "3.3864+-2.59441*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-1.14095+2.17223*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "-4.59413+5.75771*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "4.14867+-3.19549*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "6.60278+-5.67464*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.909204"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.25474"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "-0.262238+-1.67583*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.77369+1.25884*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "0.666536+-0.945109*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.977464+-0.00390136*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.14632+1.06175*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.17589+-1.13681*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.02434+-0.319162*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "0.929414+-0.0534618*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.458969+0.9004*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "0.925898+0.113265*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.11474+-0.159149*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.506162+0.608088*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "3.32246+-2.54495*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-1.15369+2.16777*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "-4.55176+5.69604*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "4.04311+-3.10567*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "6.47589+-5.56328*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.895043"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.34985"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "-0.544551+-2.0966*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.77994+1.25402*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "0.69554+-0.904638*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "1.00724+0.0389063*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.17438+1.09376*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.20526+-1.20225*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.05507+-0.391921*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "0.992068+-0.215572*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.442859+0.89799*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "0.920478+0.0928322*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.14131+-0.22574*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.418824+0.685113*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "4.45525+-3.83395*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-2.34961+3.33057*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "-5.91877+7.03648*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "1.31774+-0.374181*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "4.8988+-3.99178*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.892473"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.15758"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.229307+-1.02622*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "0.851167+-0.129848*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "0.835042+-0.161949*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.918329+0.0901692*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "0.933566+0.186332*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "0.940225+-0.308748*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "0.927246+-0.238727*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "0.947524+-0.295488*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.957524+-0.315764*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "0.965343+-0.328945*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.947657+-0.303431*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "1.07162+-0.459719*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "1.65313+-1.11075*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-0.0630952+0.696178*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "-0.0662784+0.699483*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "0.0203722+0.610747*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "0.677213+-0.0527956*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.624244"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -1.1, -0.90455, "0.210295"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "5.07897+5.38243*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "2.59982+1.80888*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.75914+0.135371*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "1.73545+0.0636725*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.55899+-1.04997*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.53521+0.718242*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.5654+0.555351*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.51823+0.687396*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "1.49497+0.734563*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.47678+0.765226*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.51792+0.705873*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "1.22953+1.06945*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "-0.123224+2.58395*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "3.86924+-1.61952*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "3.87664+-1.62721*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "3.67507+-1.42078*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "2.14706+0.122819*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 1.0033, 1.1, "2.27028"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -1.1, -0.90455, "0.995204"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.995204+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "0.995204+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "0.995204+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.995204+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.14288+0.932017*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.16672+-0.840644*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.10155+-0.489014*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "0.97574+-0.136853*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.921549+-0.0269771*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "0.701532+0.343922*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.536873+0.581456*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.270628+0.917115*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "-0.573597+1.86228*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "0.978758+0.227882*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "0.950096+0.257643*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "0.960187+0.247309*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "0.356571+0.857084*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 1.0033, 1.1, "1.21648"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.00484"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "1.00484+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.00484+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.00484+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "1.00484+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "0.855734+-0.941043*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "0.831661+0.848785*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "0.897466+0.49375*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.02449+0.138179*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "1.07921+0.0272384*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.30136+-0.347253*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.46761+-0.587087*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "1.73643+-0.925997*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "2.58884+-1.88032*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "1.02145+-0.230089*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "1.05039+-0.260138*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "1.0402+-0.249704*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "1.64966+-0.865384*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.78142"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.16671"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "0.803317+-0.396456*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.06866+-0.0139845*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.935103+-0.279841*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.07751+0.151222*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.04071+-0.0810032*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.0515+-0.88318*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.798607+0.481221*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.706539+0.738934*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.860808+0.426141*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.55717+-0.74777*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.45215+-0.596266*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "1.02291+-0.0551137*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.5891+-0.689007*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "4.15282+-3.38822*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "2.05789+-1.21303*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-5.01339+6.02843*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.06333+-0.110297*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.956585"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.16671"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "0.802968+-0.396284*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.06819+-0.0139784*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.934698+-0.27972*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.07704+0.151156*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.04026+-0.0809681*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.05104+-0.882797*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.79826+0.481012*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.706232+0.738613*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.860435+0.425956*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.5565+-0.747446*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.45152+-0.596007*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "1.02246+-0.0550898*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.58841+-0.688709*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "4.15102+-3.38675*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "2.057+-1.21251*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-5.01122+6.02581*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.06287+-0.110249*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.956585"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.16671"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "0.80364+-0.396616*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.06909+-0.0139901*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.93548+-0.279954*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.07794+0.151282*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.04113+-0.0810358*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.05192+-0.883535*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.798928+0.481415*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.706823+0.739232*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.861155+0.426313*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.5578+-0.748071*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.45273+-0.596506*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "1.02332+-0.0551359*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.58974+-0.689285*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "4.15449+-3.38959*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "2.05872+-1.21352*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-5.01541+6.03085*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.06376+-0.110341*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.956585"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "0.780451"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "1.75785+1.04688*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.17884+0.212275*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.970501+-0.202457*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.12789+0.273979*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.07856+-0.0373852*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.09014+-0.898705*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.828268+0.51415*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.724742+0.803937*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.903134+0.442232*x"
